product_code,product_name,section,page,record_type,requirement_scope,property,astm_method,minimum,maximum,note_ref,text,review_status
F,RBOB regular (87 octane),3.5,15,note,Fungible only,,,,,,Heavy Metals are not allowed to be present.,Source text
F,RBOB regular (87 octane),3.5,15,note,Fungible only,,,,,,Additive requirements/restrictions - refer to section 3.2.,Source text
F,RBOB regular (87 octane),3.5,15,note,Fungible only,,,,,,"This is a base gasoline, not for sale to the ultimate consumer.",Source text
F,RBOB regular (87 octane),3.5,15,note,Fungible only,,,,,,Any gasoline exhibiting an offensive odor and/or poses a personal health hazard will not be accepted for shipment.,Source text
F,RBOB regular (87 octane),3.5,15,note,Fungible only,,,,,,Any gasoline containing more than 0.50 wt. % of dicyclopentadiene will not be accepted for shipment.,Source text
F,RBOB regular (87 octane),3.5,15,note,Fungible only,,,,,,The referee method will be based on a gas chromatograph test.,Source text
F,RBOB regular (87 octane),3.5,15,note,Fungible only,,,,,,"1. All F grades may not contain oxygenates, such as ethers and alcohols. The use of non-hydrocarbon",Source text
F,RBOB regular (87 octane),3.5,15,note,Fungible only,,,,,,blending components in these grades is prohibited.,Source text
F,RBOB regular (87 octane),3.5,15,note,Fungible only,,,,,,"2. Refer to test methods published in 40 CFR [W] Chapter 1, Part 80.46. 1090 Subpart N Alternative [C]aromatics and",Source text
F,RBOB regular (87 octane),3.5,15,note,Fungible only,,,,,,"oxygenates test methods, [C]ASTM D1319 and ASTM D 4815, may be used according to federal and state regulations.",Source text
F,RBOB regular (87 octane),3.5,15,note,Fungible only,,,,,,"3. For products blended to meet EPA [C] or state imposed summer VOC requirements, tests must be performed",Source text
F,RBOB regular (87 octane),3.5,15,note,Fungible only,,,,,,"in accordance with the procedures described in 40 CFR [W], Part 80.1090 Subpart N",Source text
F,RBOB regular (87 octane),3.5,15,note,Fungible only,,,,,,Delivery test results may vary by the smaller of ASTM reproducibility for a given test or any test tolerance as allowed by state,Source text
F,RBOB regular (87 octane),3.5,15,note,Fungible only,,,,,,or EPA regulations at the point of delivery.,Source text
F,RBOB regular (87 octane),3.5,16,context,All / see section,,,,,,3.5.3 REFORMULATED REGULAR GASOLINE BLENDSTOCK (RBOB),Source text
F,RBOB regular (87 octane),3.5,16,context,All / see section,,,,,,FOR BLENDING WITH 10% DENATURED FUEL ETHANOL,Source text
F,RBOB regular (87 octane),3.5,16,context,All / see section,,,,,,(92% PURITY) AS DEFINED IN ASTM D4806,Source text
F,RBOB regular (87 octane),3.5,16,note,All / see section,,,,,,[C]4. [C] Emissions reductions must be calculated using EPA guidelines.,Source text
F,RBOB regular (87 octane),3.5,16,note,All / see section,,,,,,[W]5. 4. Mercaptan Sulfur waived if fuel is negative by Doctor test.,Source text
F,RBOB regular (87 octane),3.5,16,note,All / see section,,,,,,[W]6. 5. Computer and Linear methods may be used to determine V/L value.,Source text
F,RBOB regular (87 octane),3.5,16,note,All / see section,,,,,,[W]7. 6. Specifications must be met before blending of denatured fuel ethanol.,Source text
F,RBOB regular (87 octane),3.5,16,note,All / see section,,,,,,[W]8. 7. Oxygen content must meet a minimum of 1.7 wt.% and a maximum of 4.0 wt.% after blending of,Source text
F,RBOB regular (87 octane),3.5,16,note,All / see section,,,,,,denatured fuel ethanol.,Source text
F,RBOB regular (87 octane),3.5,16,note,All / see section,,,,,,"[W]9. 8. Refer to 40 CFR [W]Part 80.195 (d)(2) 1090 Subpart N. Alternative sulfur test methods, ASTM D",Source text
F,RBOB regular (87 octane),3.5,16,note,All / see section,,,,,,"5453 and D 7039, may be used according to federal and state regulations.",Source text
F,RBOB regular (87 octane),3.5,16,note,All / see section,,,,,,[C] 10. [C]Woodbury and Linden facilities will only allow shipments of region 2 fuels.,Source text
F,RBOB regular (87 octane),3.5,16,note,All / see section,,,,,,Any Region 1 fuels shipped downstream of Aberdeen will be comingled with region 2 fuels,Source text
F,RBOB regular (87 octane),3.5,16,note,All / see section,,,,,,[C]11. [C]Refer to Colonial's current RVP schedule for cycle numbers,Source text
F,RBOB regular (87 octane),3.5,16,note,All / see section,,,,,,[W] 12 9. Colonial will accept test methods results that are listed in ASTM D4814 for all tests. Test,Source text
F,RBOB regular (87 octane),3.5,16,note,All / see section,,,,,,methods listed in the table above are considered referee methods by Colonial Pipeline. Referee methods,Source text
F,RBOB regular (87 octane),3.5,16,note,All / see section,,,,,,apply for any dispute.,Source text
F,RBOB regular (87 octane),3.5,16,note,All / see section,,,,,,[W]13. 10. Use of these grades is controlled by the RVP calendar.,Source text
H,RBOB premium (93 octane),3.6,17,context,All / see section,,,,,,3.6.1 REFORMULATED PREMIUM GASOLINE BLENDSTOCK (RBOB),Source text
H,RBOB premium (93 octane),3.6,17,context,All / see section,,,,,,FOR BLENDING WITH 10% DENATURED FUEL ETHANOL,Source text
H,RBOB premium (93 octane),3.6,17,context,All / see section,,,,,,(92% PURITY) AS DEFINED IN ASTM D4806,Source text
H,RBOB premium (93 octane),3.6,17,context,All / see section,,,,,,This RBOB may not be combined with any other RBOB except RBOB having the,Source text
H,RBOB premium (93 octane),3.6,17,context,All / see section,,,,,,same requirement for oxygenate type and amount.,Source text
H,RBOB premium (93 octane),3.6,17,context,All / see section,,,,,,All parameters must be met after blending with denatured fuel ethanol unless noted.,Source text
H,RBOB premium (93 octane),3.6,17,context,All / see section,,,,,,ALL H GRADE REQUIREMENTS (SEGREGATED AND FUNGIBLE),Source text
H,RBOB premium (93 octane),3.6,17,context,All / see section,,,,,,ASTM Test Test Results,Source text
H,RBOB premium (93 octane),3.6,17,specification,All / see section,Octane RON D2699,,Report,,,Octane RON D2699 Report,Positionally extracted; verify complex/overprinted tables
